case_id,scenario,message_id,true_satellite,claimed_satellite,rf_predicted_sat,rf_confidence,rf_match,hmac_pass,freshness_pass,higher_layer_pass,decision,decision_reason,higher_layer_reject,combined_reject,combined_flag,combined_accept,security_escalation,model_name,feature_set,split_type,random_seed,n_features,test_fraction,rf_n_estimators,rf_scaled,rf_test_accuracy
wrong_key:8:87,wrong_key,8,87,87,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:8:92,tampered_claim,8,87,92,92,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:8:87,tampered_payload,8,87,87,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:8:87,invalid_mac,8,87,87,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:8:87,replay,8,87,87,92,0.25,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:8:87,expired_freshness,8,87,87,92,0.25,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:8:92,ordinary_identity_spoof,8,87,92,92,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:8:92,stolen_key,8,87,92,92,0.25,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:8:85,ordinary_identity_spoof,8,87,85,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:8:85,stolen_key,8,87,85,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:8:51,ordinary_identity_spoof,8,87,51,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:8:51,stolen_key,8,87,51,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:8:109,ordinary_identity_spoof,8,87,109,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:8:109,stolen_key,8,87,109,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:9:51,genuine,9,51,51,92,0.395,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:9:51,wrong_key,9,51,51,92,0.395,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:9:92,tampered_claim,9,51,92,92,0.395,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:9:51,tampered_payload,9,51,51,92,0.395,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:9:51,invalid_mac,9,51,51,92,0.395,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:9:51,replay,9,51,51,92,0.395,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:9:51,expired_freshness,9,51,51,92,0.395,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:9:92,ordinary_identity_spoof,9,51,92,92,0.395,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:9:92,stolen_key,9,51,92,92,0.395,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:9:85,ordinary_identity_spoof,9,51,85,92,0.395,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:9:85,stolen_key,9,51,85,92,0.395,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:9:87,ordinary_identity_spoof,9,51,87,92,0.395,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:9:87,stolen_key,9,51,87,92,0.395,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:9:109,ordinary_identity_spoof,9,51,109,92,0.395,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:9:109,stolen_key,9,51,109,92,0.395,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:10:92,genuine,10,92,92,92,0.25,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:10:92,wrong_key,10,92,92,92,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:10:85,tampered_claim,10,92,85,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:10:92,tampered_payload,10,92,92,92,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:10:92,invalid_mac,10,92,92,92,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:10:92,replay,10,92,92,92,0.25,True,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:10:92,expired_freshness,10,92,92,92,0.25,True,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:10:85,ordinary_identity_spoof,10,92,85,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:10:85,stolen_key,10,92,85,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:10:87,ordinary_identity_spoof,10,92,87,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:10:87,stolen_key,10,92,87,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:10:51,ordinary_identity_spoof,10,92,51,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:10:51,stolen_key,10,92,51,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:10:109,ordinary_identity_spoof,10,92,109,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:10:109,stolen_key,10,92,109,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:11:51,genuine,11,51,51,92,0.27,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:11:51,wrong_key,11,51,51,92,0.27,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:11:92,tampered_claim,11,51,92,92,0.27,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:11:51,tampered_payload,11,51,51,92,0.27,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:11:51,invalid_mac,11,51,51,92,0.27,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:11:51,replay,11,51,51,92,0.27,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:11:51,expired_freshness,11,51,51,92,0.27,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:11:92,ordinary_identity_spoof,11,51,92,92,0.27,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:11:92,stolen_key,11,51,92,92,0.27,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:11:85,ordinary_identity_spoof,11,51,85,92,0.27,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:11:85,stolen_key,11,51,85,92,0.27,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:11:87,ordinary_identity_spoof,11,51,87,92,0.27,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:11:87,stolen_key,11,51,87,92,0.27,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:11:109,ordinary_identity_spoof,11,51,109,92,0.27,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:11:109,stolen_key,11,51,109,92,0.27,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:12:109,genuine,12,109,109,85,0.28,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:12:109,wrong_key,12,109,109,85,0.28,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:12:92,tampered_claim,12,109,92,85,0.28,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:12:109,tampered_payload,12,109,109,85,0.28,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:12:109,invalid_mac,12,109,109,85,0.28,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
